mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
0.859075,FACE_EMOTION,,Angry,,,{"Angry":0.38,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.31,"Sad":0.26,"Surprise":0.03},,,,""
0.860556,FACE_AROUSAL_VALENCE,,,0.26,0.25,"",,,,""
0.860651,FACE_ATTENTION,1,,,,"",,,,""
0.882371,FACE_DETECTOR,,,,,"",1,INIT,,""
0.88811,FACE_EMOTION,,Angry,,,{"Angry":0.35,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.33,"Sad":0.27,"Surprise":0.03},,,,""
0.890259,FACE_AROUSAL_VALENCE,,,0.26,0.26,"",,,,""
0.890323,FACE_ATTENTION,1,,,,"",,,,""
0.91109,FACE_DETECTOR,,,,,"",1,INIT,,""
0.915246,FACE_EMOTION,,Angry,,,{"Angry":0.35,"Disgust":0,"Fear":0.04,"Happy":0.04,"Neutral":0.32,"Sad":0.23,"Surprise":0.03},,,,""
0.917147,FACE_AROUSAL_VALENCE,,,0.26,0.27,"",,,,""
0.917227,FACE_ATTENTION,1,,,,"",,,,""
0.94168,FACE_DETECTOR,,,,,"",1,INIT,,""
0.947017,FACE_EMOTION,,Neutral,,,{"Angry":0.33,"Disgust":0,"Fear":0.03,"Happy":0.04,"Neutral":0.35,"Sad":0.24,"Surprise":0.02},,,,""
0.949747,FACE_AROUSAL_VALENCE,,,0.26,0.28,"",,,,""
0.949895,FACE_ATTENTION,1,,,,"",,,,""
0.969296,FACE_DETECTOR,,,,,"",1,INIT,,""
0.974236,FACE_EMOTION,,Angry,,,{"Angry":0.36,"Disgust":0,"Fear":0.03,"Happy":0.04,"Neutral":0.31,"Sad":0.23,"Surprise":0.02},,,,""
0.976023,FACE_AROUSAL_VALENCE,,,0.27,0.29,"",,,,""
0.976113,FACE_ATTENTION,1,,,,"",,,,""
0.996459,FACE_DETECTOR,,,,,"",1,INIT,,""
1.001844,FACE_EMOTION,,Neutral,,,{"Angry":0.33,"Disgust":0,"Fear":0.03,"Happy":0.03,"Neutral":0.34,"Sad":0.24,"Surprise":0.02},,,,""
1.003769,FACE_AROUSAL_VALENCE,,,0.26,0.3,"",,,,""
1.003862,FACE_ATTENTION,1,,,,"",,,,""
1.024253,FACE_DETECTOR,,,,,"",1,INIT,,""
1.029854,FACE_EMOTION,,Neutral,,,{"Angry":0.31,"Disgust":0,"Fear":0.02,"Happy":0.03,"Neutral":0.36,"Sad":0.25,"Surprise":0.02},,,,""
1.031631,FACE_AROUSAL_VALENCE,,,0.26,0.31,"",,,,""
1.031706,FACE_ATTENTION,1,,,,"",,,,""
1.055049,FACE_DETECTOR,,,,,"",1,INIT,,""
1.060724,FACE_EMOTION,,Neutral,,,{"Angry":0.29,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.37,"Sad":0.27,"Surprise":0.03},,,,""
1.062851,FACE_AROUSAL_VALENCE,,,0.26,0.31,"",,,,""
1.062963,FACE_ATTENTION,1,,,,"",,,,""
1.083648,FACE_DETECTOR,,,,,"",1,INIT,,""
1.086989,FACE_EMOTION,,Neutral,,,{"Angry":0.32,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.34,"Sad":0.23,"Surprise":0.02},,,,""
1.089056,FACE_AROUSAL_VALENCE,,,0.26,0.32,"",,,,""
1.089143,FACE_ATTENTION,1,,,,"",,,,""
1.111134,FACE_DETECTOR,,,,,"",1,INIT,,""
1.114743,FACE_EMOTION,,Neutral,,,{"Angry":0.3,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.34,"Sad":0.26,"Surprise":0.03},,,,""
1.116454,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
1.116539,FACE_ATTENTION,1,,,,"",,,,""
1.136513,FACE_DETECTOR,,,,,"",1,INIT,,""
1.140327,FACE_EMOTION,,Angry,,,{"Angry":0.33,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.3,"Sad":0.23,"Surprise":0.02},,,,""
1.142364,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
1.142447,FACE_ATTENTION,1,,,,"",,,,""
1.162591,FACE_DETECTOR,,,,,"",1,INIT,,""
1.167759,FACE_EMOTION,,Angry,,,{"Angry":0.37,"Disgust":0,"Fear":0.03,"Happy":0.03,"Neutral":0.31,"Sad":0.2,"Surprise":0.02},,,,""
1.169592,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
