Media Time (seconds),Arousal (%)
20.223003,55.50000000000001
20.249496,56.00000000000001
20.275492,56.00000000000001
20.3001,56.49999999999999
20.32706,57.00000000000001
20.352557,57.49999999999999
20.378825,57.99999999999999
20.405695,57.99999999999999
20.432475,58.5
20.460064,58.5
20.486216,58.5
20.512814,58.5
20.539647,58.5
20.568465,58.5
20.596285,57.99999999999999
20.623781,57.99999999999999
20.651059,57.99999999999999
20.678401,57.99999999999999
20.704178,57.49999999999999
20.729979,57.99999999999999
20.756321,57.99999999999999
20.784837,57.99999999999999
20.811878,57.99999999999999
20.837706,57.99999999999999
20.865895,58.5
20.892727,58.5
20.918418,58.5
20.946318,58.5
20.973759,58.5
21.001271,58.5
21.030245,58.5
21.056362,58.5
21.083959,57.99999999999999
21.110849,57.99999999999999
21.136975,57.99999999999999
21.162641,57.99999999999999
21.190127,57.99999999999999
21.218241,58.5
21.243989,58.5
21.270094,58.5
21.295792,58.5
21.323544,58.5
21.348912,59.0
21.374999,59.0
21.401571,59.0
21.428769,59.0
21.456718,59.0
21.483784,58.5
21.509532,58.5
21.535498,58.5
21.559938,57.99999999999999
21.585538,57.99999999999999
21.612209,57.99999999999999
21.639838,57.99999999999999
21.667513,57.99999999999999
21.693701,57.99999999999999
21.720294,57.49999999999999
21.746837,57.49999999999999
21.773922,57.00000000000001
21.799865,57.00000000000001
21.826123,57.49999999999999
21.852658,57.49999999999999
21.876615,57.99999999999999
21.901851,57.99999999999999
21.927577,57.99999999999999
21.954415,57.99999999999999
21.982236,57.99999999999999
22.007743,57.99999999999999
22.035038,57.99999999999999
22.062682,57.99999999999999
22.087298,57.49999999999999
22.112868,57.49999999999999
22.139162,57.49999999999999
22.166253,57.99999999999999
22.193342,57.99999999999999
22.220095,57.99999999999999
22.246176,57.99999999999999
22.274843,57.49999999999999
22.301769,57.49999999999999
22.328656,57.49999999999999
22.35707,57.49999999999999
22.385451,57.49999999999999
22.41332,57.49999999999999
22.442461,57.49999999999999
22.469217,57.49999999999999
22.497311,57.49999999999999
22.526358,57.99999999999999
22.553874,58.5
22.580875,58.5
22.610277,58.5
22.63745,58.5
22.664974,59.0
22.693326,59.0
22.722043,59.0
22.748302,59.0
22.776679,59.0
22.803741,59.0
22.831312,59.0
22.862362,59.0
22.888551,59.0
22.914769,59.0
22.94771,59.0
22.974232,59.0
23.001566,59.0
23.028695,59.0
23.057666,58.5
23.08425,58.5
23.112132,58.5
23.138606,58.5
23.167187,58.5
23.195474,58.5
23.221699,58.5
23.249269,57.99999999999999
23.277093,57.49999999999999
23.303746,57.00000000000001
23.330489,57.00000000000001
23.359164,57.00000000000001
23.388646,57.00000000000001
23.41498,56.49999999999999
23.4426,56.49999999999999
23.468904,56.49999999999999
23.4967,57.00000000000001
23.524668,57.00000000000001
23.551676,57.49999999999999
23.580007,57.49999999999999
23.60806,57.49999999999999
23.634476,57.49999999999999
23.663978,57.49999999999999
23.691374,57.99999999999999
23.718456,57.99999999999999
23.745939,58.5
23.773342,59.0
23.799776,59.0
23.826767,59.0
23.853878,59.0
23.880112,59.0
23.90589,59.0
23.934274,59.0
23.96091,59.0
23.988489,59.5
24.013857,59.5
24.041942,60.0
24.06942,60.0
24.095264,60.0
24.123164,60.0
24.150876,59.5
24.177789,59.5
24.204561,59.5
24.231719,59.5
24.259434,59.5
24.285299,59.5
24.311954,59.5
24.337938,59.5
24.365192,59.0
24.392369,59.0
24.418706,59.5
24.446798,59.5
24.472478,59.5
24.497839,60.0
24.525463,60.5
24.552319,60.5
24.580536,61.0
24.608369,61.5
24.633499,62.0
24.660819,62.0
24.693858,62.0
24.722365,62.0
24.748154,62.0
24.775686,62.0
24.802217,62.0
24.828306,62.0
24.854514,62.0
24.879718,62.0
24.906148,62.0
24.93217,62.0
24.957859,62.5
24.985339,62.0
25.012547,62.0
25.038023,62.0
25.065254,61.5
25.091653,61.5
25.12113,61.0
25.148471,61.0
25.174323,60.5
25.200569,60.5
25.227137,60.0
25.253338,60.0
25.279229,60.0
25.305327,60.5
25.334957,60.5
25.36711,61.0
25.39481,61.0
25.419958,60.5
25.445712,60.5
25.471416,60.5
25.497104,60.0
25.524178,60.0
25.551169,60.0
25.578575,60.0
25.606757,60.0
25.633696,60.0
25.660447,60.0
25.684721,60.0
25.710164,59.5
25.737164,59.5
25.763855,59.5
25.792966,59.5
25.8214,59.5
25.848047,60.0
25.875092,60.0
25.902602,60.5
25.93367,61.0
25.960959,61.5
25.987775,61.5
26.014219,61.5
26.041331,61.5
26.068103,61.5
26.094085,61.5
26.120976,61.5
26.145857,61.0
26.171793,61.0
26.199906,60.5
26.225559,60.0
26.251767,60.0
26.279568,59.5
26.306825,59.5
26.33266,59.5
26.358971,59.5
26.385651,59.5
26.413613,59.5
26.441078,59.0
26.466558,58.5
26.493471,58.5
26.520834,57.99999999999999
26.547261,57.49999999999999
26.573879,57.00000000000001
26.599764,57.00000000000001
26.626827,56.49999999999999
26.654059,56.49999999999999
26.680131,57.00000000000001
26.706224,57.00000000000001
26.733431,57.49999999999999
26.760825,57.49999999999999
26.786613,57.99999999999999
26.811989,58.5
26.8379,59.0
26.863244,59.5
26.887964,60.0
26.914222,60.5
26.942788,60.5
26.968673,61.0
26.995168,61.0
27.020446,61.5
27.04785,62.0
27.074663,62.5
27.102017,62.5
27.128714,63.0
27.156296,63.0
27.182725,63.0
27.208851,63.0
27.235413,62.5
27.262494,62.5
27.288402,63.0
27.315076,63.0
27.341384,62.5
27.36879,62.5
27.394473,62.5
27.421003,62.5
27.447041,62.5
27.474225,62.5
27.499106,62.5
27.526149,62.5
27.552312,62.5
27.578828,62.5
27.605896,63.0
27.631583,63.0
27.658213,63.0
27.685078,63.0
27.711635,63.0
27.736229,63.0
27.762343,63.0
27.789286,63.0
27.815307,63.0
27.841711,63.5
27.868012,63.0
27.897296,63.0
27.923818,63.0
27.949898,63.0
27.976452,63.5
28.002392,63.5
28.029041,63.5
28.054924,63.5
28.080142,63.5
28.107867,63.5
28.134902,64.0
28.161708,64.0
28.189764,64.0
28.216057,64.0
28.242835,63.5
28.269725,63.5
28.295688,64.0
28.322206,63.5
28.348663,63.5
28.375568,63.5
28.401657,63.5
28.427741,63.0
28.45436,63.5
28.481214,63.5
28.507462,63.5
28.532829,63.5
28.559735,63.5
28.586187,63.0
28.611648,63.0
28.637806,62.5
28.665374,62.5
28.692194,62.0
28.71869,62.0
28.744697,62.0
28.772788,62.0
28.798351,61.5
28.8,61.5
0.0,66.5
0.0,66.0
0.0,65.5
0.0,65.5
0.0,65.0
0.0,65.0
0.0,64.5
0.0,64.5
0.041735,64.5
0.099211,65.0
0.127985,65.0
0.155875,65.0
0.197286,64.5
0.229674,65.0
0.25709,64.5
0.284391,64.5
0.312522,64.0
0.341727,64.0
0.370166,63.5
0.398712,63.5
0.427711,63.5
0.455346,63.0
0.482306,62.5
0.510271,62.5
0.539706,62.5
0.56767,62.0
0.597045,61.5
0.625358,61.0
0.655754,61.0
0.68301,60.5
0.712031,60.0
0.742356,60.0
0.773193,59.0
0.802968,59.0
0.830404,59.0
0.859065,59.0
0.886934,59.5
0.914558,59.5
0.943532,59.5
0.969121,59.0
1.00512,59.0
1.034424,59.0
1.063471,59.5
1.090333,59.5
1.120604,60.0
1.149225,59.5
1.176677,59.5
1.204025,59.5
1.230448,59.5
1.25688,59.5
1.282212,59.5
1.307377,59.0
1.335749,59.5
1.363678,59.5
1.388348,59.0
1.417574,59.5
1.445353,59.5
1.473021,60.0
1.502066,60.5
1.529388,60.5
1.554641,60.5
1.584552,60.5
1.613099,60.0
1.641186,60.0
1.671282,60.0
1.697706,59.5
1.72454,59.5
1.750826,59.5
1.779017,59.5
1.807352,59.5
1.834838,59.5
1.862536,59.0
1.889379,59.0
1.917603,59.0
1.943609,58.5
1.971275,59.0
1.999201,58.5
2.027101,58.5
2.05442,58.5
2.082434,58.5
2.110756,59.0
2.140969,59.0
2.170428,59.5
2.197041,60.0
2.222837,60.5
2.250476,61.0
2.277147,61.5
2.30314,61.5
2.329271,62.0
2.356724,62.0
2.385682,62.5
2.413598,62.5
2.439918,62.5
2.468426,62.5
2.497722,62.5
2.525299,62.5
2.559898,62.5
2.588329,63.0
2.618805,63.5
2.648352,63.5
2.678406,64.0
2.712604,64.5
2.745483,64.5
2.777396,65.0
2.810402,65.5
2.843514,65.5
2.87433,65.5
2.907077,66.0
2.94374,66.5
2.97756,66.5
3.010662,66.5
3.03949,67.0
3.074421,67.0
3.111232,67.0
3.141713,66.5
3.172555,66.5
3.205694,66.5
3.236988,66.5
3.268845,66.5
3.301901,66.5
3.335995,66.0
3.365216,66.0
3.394001,66.5
3.426344,66.5
3.456893,66.5
3.487503,67.0
3.518498,66.5
3.552757,67.0
3.582025,67.0
3.609166,67.0
3.639028,67.0
3.66638,67.5
3.693999,67.5
3.720604,67.5
3.747968,67.5
3.777402,67.0
3.801767,67.5
3.829691,67.5
3.857039,67.5
3.88504,67.5
3.91189,67.5
3.938471,67.5
3.969366,67.5
3.996197,68.0
4.024018,68.0
4.050218,68.0
4.07842,68.5
4.104299,68.5
4.131787,68.5
4.157149,68.5
4.184835,68.5
4.219258,68.5
4.24661,68.5
4.272792,68.5
4.301458,69.0
4.327364,69.0
4.352266,69.0
4.380497,69.5
4.405646,69.5
4.431103,70.0
4.456793,70.0
4.481829,70.0
4.508254,70.5
4.534463,70.5
4.561859,70.5
4.589813,70.5
4.616694,70.5
4.644429,71.0
4.673165,71.0
4.699716,71.0
4.727547,71.0
4.755421,71.0
4.786014,71.0
4.815554,71.0
4.840247,71.0
4.867355,71.0
4.894492,71.0
4.924169,71.0
4.953328,71.0
4.980991,71.0
5.009915,71.0
5.037232,71.0
5.064505,70.5
5.092178,70.5
5.120336,70.5
5.149713,70.5
5.176609,70.5
5.205228,70.5
5.231813,70.5
5.259686,70.5
5.286849,70.5
5.313955,70.5
5.346772,70.5
5.374396,70.0
5.401578,70.0
5.426248,70.0
5.45352,70.0
