mediaTime,attention,dominantEmotion,arousal,valence,emotion
0.13912992104887964,0,,,,
0.13912992104887964,,,,,
0.13912992104887964,,Disgust,,,
0.13912992104887964,,,-0.84,0.35,
0.13912992104887964,0,,,,
0.17873628788703363,,,,,
0.18968566287850272,,,,,
0.1916243295466412,,,-0.84,0.35,
0.1916385795532843,0.01,,,,
0.21291728788247574,,,,,
0.22364074622356575,,,,,
0.2255427878893098,,,-0.83,0.36,
0.22560320454550684,0.01,,,,
0.16464315000240468,,,,,
0.17556219167209938,,Disgust,,,
0.17748069167038202,,,-0.83,0.36,
0.17749948332976792,0.01,,,,
0.19902373334235754,,,,,
0.20985777500510458,,Disgust,,,
0.21164935833559148,,,-0.82,0.36,
0.21168085834261738,0.02,,,,
0.23565315000206474,,,,,
0.24634710833680593,,Disgust,,,
0.2484344833404176,,,-0.82,0.37,
0.24844698333373536,0.02,,,,
0.2711306916656323,,,,,
0.2820016916714959,,Disgust,,,
0.2838270249970375,,,-0.81,0.37,
0.283839650005859,0.03,,,,
0.30722419167187776,,,,,
0.31784464999992645,,Disgust,,,
0.31956344166729844,,,-0.81,0.37,
0.3195790666698596,0.03,,,,
0.34263440000842105,,,,,
0.35361219167435787,,Disgust,,,
0.35563202499662305,,,-0.8,0.37,
0.35564956667559466,0.04,,,,
0.3791342750094483,,,,,
0.3901051916666912,,Disgust,,,
0.39212656666251144,,,-0.79,0.37,
0.39213935833441804,0.05,,,,
0.41703581666416734,,,,,
0.42871219167619723,,Surprise,,,
0.43096535833802785,,,-0.79,0.37,
0.4309799416708412,0.06,,,,
0.45965785833442363,,,,,
0.474003566666681,,Surprise,,,
0.47655960833554867,,,-0.78,0.37,
0.47657827500853467,0.07,,,,
0.2376692153317153,,,,,
0.25016575699339133,,Surprise,,,
0.2528220069922272,,,-0.77,0.36,
0.2528424236639866,0.08,,,,
0.2853273819906635,,,,,
0.29790200698846,,Surprise,,,
0.3005380903319919,,,-0.76,0.37,
0.30055750699613687,0.09,,,,
0.33355276099919534,,,,,
0.3475909693328543,,Disgust,,,
0.3504170526679485,,,-0.75,0.37,
0.3504456776676346,0.11,,,,
0.3824765109997355,,,,,
0.39467326100148453,,Disgust,,,
0.3972468443347719,,,-0.74,0.38,
0.3972710110059819,0.12,,,,
0.42867888600031107,,,,,
0.44163513600815746,,,,,
0.4445293860002533,,,-0.74,0.39,
0.44454967767106096,0.12,,,,
0.47753271933052416,,,,,
0.49080142766925233,,,,,
0.49366321933794494,,,-0.74,0.39,
0.4936860526753702,0.13,,,,
0.5317875526629035,,,,,
0.5454947610081984,,Surprise,,,
0.5484363443350997,,,-0.74,0.4,
0.5484631776738791,0.13,,,,
0.5855864269905853,,,,,
0.6002086353327742,,Surprise,,,
0.6050335936669855,,,-0.75,0.4,
0.6050603853290797,0.13,,,,
0.6414228436551186,,,,,
0.6541966769945704,,Surprise,,,
0.6570443436575717,,,-0.75,0.41,
0.6570649686691015,0.12,,,,
0.6918482186665189,,,,,
0.7046213020002599,,Surprise,,,
0.7074250936638693,,,-0.76,0.42,
0.7074476769993909,0.12,,,,
0.7435744686590171,,,,,
0.7565250936637677,,Disgust,,,
0.7593783436638115,,,-0.77,0.42,
0.7594136353324212,0.11,,,,
0.7949216769954002,,,,,
0.8075384269938151,,Disgust,,,
0.8103237603387607,,,-0.78,0.42,
0.8103534269936428,0.1,,,,
0.8452565520016289,,,,,
0.8580854270000056,,Sad,,,
0.8608386353331663,,,-0.78,0.42,
0.8608684686656853,0.09,,,,
0.8947633853273511,,,,,
0.9075605519934835,,Disgust,,,
0.9103195103267718,,,-0.79,0.43,
0.9103420936622935,0.08,,,,
0.9503910936652029,,,,,
0.9632582956707182,,Disgust,,,
0.9660695873332287,,,-0.8,0.43,
0.9660955040032121,0.07,,,,
1.002794295667306,,,,,
1.0155347956621399,,Sad,,,
1.0182582540016,,,-0.81,0.43,
1.0182939623351985,0.07,,,,
1.0555768373320888,,,,,
1.0683584623344786,,Disgust,,,
1.072044670670627,,,-0.82,0.44,
1.0720748373293163,0.06,,,,
1.1093584623319175,,,,,
1.1224312956634521,,Disgust,,,
1.1253219623337345,,,-0.83,0.43,
1.1253508373353243,0.06,,,,
1.164842205333428,,,,,
1.178835455335814,,Disgust,,,
1.1814340803324221,,,-0.85,0.43,
1.1814641220047115,0.05,,,,
1.2148595386755396,,,,,
1.2268924970051949,,Disgust,,,
1.229813122008948,,,-0.86,0.42,
1.229841996995986,0.05,,,,
1.2604834970046277,,,,,
1.272931913663654,,Surprise,,,
1.2756479553284799,,,-0.86,0.41,
1.2756744136644038,0.04,,,,
1.304777431,,,,,
1.304777431,,Disgust,,,
1.304777431,,,-0.87,0.41,
1.304777431,0.04,,,,
1.304777431,,,,,
1.304777431,,Disgust,,,
1.304777431,,,-0.87,0.41,
1.304777431,0.03,,,,
3.9304341673851013,,,,,
3.9304341673851013,,Sad,,,
3.9304341673851013,,,-0.88,0.42,
3.9304341673851013,0.03,,,,
8.139129209518433,,,,,
8.139129209518433,,Disgust,,,
8.139129209518433,,,-0.89,0.42,
8.139129209518433,0.03,,,,
10.226085519790649,,,,,
10.226085519790649,,Disgust,,,
10.226085519790649,,,-0.89,0.43,
10.226085519790649,0.03,,,,
11.86086859703064,,,,,
11.86086859703064,,Disgust,,,
11.86086859703064,,,-0.89,0.43,
11.86086859703064,0.02,,,,
13.252172470092773,,,,,
13.252172470092773,,Disgust,,,
13.252172470092773,,,-0.89,0.42,
13.252172470092773,0.02,,,,
14.867051553726197,,,,,
14.867051553726197,,Disgust,,,
14.867051553726197,,,-0.89,0.42,
14.867051553726197,0.02,,,,
15.318001127243043,,,,,
15.318001127243043,,Disgust,,,
15.318001127243043,,,-0.89,0.43,
15.318001127243043,0.02,,,,
15.744321298599244,,,,,
15.744321298599244,,Disgust,,,
15.744321298599244,,,-0.9,0.43,
15.744321298599244,0.02,,,,
15.91588797569275,,,,,
15.91588797569275,,Disgust,,,
15.91588797569275,,,-0.9,0.43,
15.91588797569275,0.02,,,,
16.029290771484376,,,,,
16.029290771484376,,Disgust,,,
16.029290771484376,,,-0.9,0.43,
16.029290771484376,0.02,,,,
16.103434324264526,,,,,
16.103434324264526,,Disgust,,,
16.103434324264526,,,-0.9,0.43,
16.103434324264526,0.01,,,,
16.151477479934695,,,,,
16.151477479934695,,Disgust,,,
16.151477479934695,,,-0.9,0.43,
16.151477479934695,0.01,,,,
16.193357276916505,,,,,
16.193357276916505,,Disgust,,,
16.193357276916505,,,-0.9,0.42,
16.193357276916505,0.01,,,,
16.209110641479494,,,,,
16.209110641479494,,Disgust,,,
16.209110641479494,,,-0.9,0.42,
16.209110641479494,0.01,,,,
16.219100189208984,,,,,
16.219100189208984,,Surprise,,,
16.219100189208984,,,-0.9,0.41,
16.219100189208984,0.01,,,,
16.235953044891357,,,,,
16.235953044891357,,Surprise,,,
16.235953044891357,,,-0.9,0.41,
16.235953044891357,0.01,,,,
16.235953044891357,,,,,
16.235953044891357,,Surprise,,,
16.235953044891357,,,-0.9,0.41,
16.235953044891357,0.01,,,,
16.235953044891357,,,,,
16.235953044891357,,Disgust,,,
16.235953044891357,,,-0.9,0.41,
16.235953044891357,0.01,,,,
16.235953044891357,,,,,
16.235953044891357,,Disgust,,,
16.235953044891357,,,-0.89,0.41,
16.235953044891357,0.01,,,,
18.191304874420165,,,,,
18.191304874420165,,Disgust,,,
18.191304874420165,,,-0.89,0.41,
18.191304874420165,0.01,,,,
20.45217504501343,,,,,
20.45217504501343,,Disgust,,,
20.45217504501343,,,-0.89,0.41,
20.45217504501343,0.01,,,,
21.982608604431153,,,,,
21.982608604431153,,Disgust,,,
21.982608604431153,,,-0.88,0.41,
21.982608604431153,0.01,,,,
23.791305541992188,,,,,
23.791305541992188,,Disgust,,,
23.791305541992188,,,-0.88,0.41,
23.791305541992188,0.01,,,,
26.337542724609378,,,,,
26.337542724609378,,Disgust,,,
26.337542724609378,,,-0.88,0.4,
26.337542724609378,0.01,,,,
27.17569341659546,,,,,
27.17569341659546,,Disgust,,,
27.17569341659546,,,-0.87,0.4,
27.17569341659546,0.01,,,,
27.75769672393799,,,,,
27.75769672393799,,Disgust,,,
27.75769672393799,,,-0.87,0.41,
27.75769672393799,0.01,,,,
28.153058910369875,,,,,
28.153058910369875,,Disgust,,,
28.153058910369875,,,-0.86,0.4,
28.153058910369875,0,,,,
28.513451671600343,,,,,
28.513451671600343,,Disgust,,,
28.513451671600343,,,-0.86,0.4,
28.513451671600343,0,,,,
28.654326725006104,,,,,
28.654326725006104,,Disgust,,,
28.654326725006104,,,-0.86,0.39,
28.654326725006104,0,,,,
28.745842838287356,,,,,
28.745842838287356,,Disgust,,,
28.745842838287356,,,-0.86,0.39,
28.745842838287356,0,,,,
28.804824829101562,,,,,
28.804824829101562,,Disgust,,,
28.804824829101562,,,-0.86,0.38,
28.804824829101562,0,,,,
28.842588043212892,,,,,
28.842588043212892,,Surprise,,,
28.842588043212892,,,-0.86,0.37,
28.842588043212892,0,,,,
28.866628646850586,,,,,
28.866628646850586,,Surprise,,,
28.866628646850586,,,-0.86,0.37,
28.866628646850586,0,,,,
28.88185729980469,,,,,
28.88185729980469,,Surprise,,,
28.88185729980469,,,-0.86,0.36,
28.88185729980469,0,,,,
28.90750608444214,,,,,
28.90750608444214,,Surprise,,,
28.90750608444214,,,-0.86,0.36,
28.90750608444214,0,,,,
28.90750608444214,,,,,
28.90750608444214,,Surprise,,,
28.90750608444214,,,-0.86,0.35,
28.90750608444214,0,,,,
28.90750608444214,,,,,
28.90750608444214,,Disgust,,,
28.90750608444214,,,-0.86,0.35,
28.90750608444214,0,,,,
28.90750608444214,,,,,
28.90750608444214,,Disgust,,,
28.90750608444214,,,-0.86,0.35,
28.90750608444214,0,,,,
28.90750608444214,,,,,
28.90750608444214,,Disgust,,,
28.90750608444214,,,-0.86,0.34,
28.90750608444214,0,,,,
21.356521511077883,,,,,
21.356521511077883,,Disgust,,,
21.356521511077883,,,-0.86,0.33,
21.356521511077883,0,,,,
15.860869359970094,,,,,
15.860869359970094,,Disgust,,,
15.860869359970094,,,-0.86,0.33,
15.860869359970094,0,,,,
11.095651817321778,,,,,
11.095651817321778,,Disgust,,,
11.095651817321778,,,-0.86,0.33,
11.095651817321778,0,,,,
7.269563913345337,,,,,
7.269563913345337,,Disgust,,,
7.269563913345337,,,-0.85,0.33,
7.269563913345337,0,,,,
5.286955618858338,,,,,
5.286955618858338,,Disgust,,,
5.286955618858338,,,-0.85,0.34,
5.286955618858338,0,,,,
3.098327922821045,,,,,
3.098327922821045,,,,,
3.098327922821045,,,-0.85,0.34,
3.098327922821045,0,,,,
2.299641251564026,,,,,
2.299641251564026,,Disgust,,,
2.299641251564026,,,-0.85,0.35,
2.299641251564026,0,,,,
1.526126217842102,,,,,
1.526126217842102,,,,,
1.526126217842102,,,-0.84,0.36,
1.526126217842102,0,,,,
1.2091042757034303,,,,,
1.2091042757034303,,Disgust,,,
1.2091042757034303,,,-0.84,0.37,
1.2091042757034303,0,,,,
0.9973499089479447,,,,,
0.9973499089479447,,,,,
0.9973499089479447,,,-0.84,0.38,
0.9973499089479447,0,,,,
0.8577356278896332,,,,,
0.8577356278896332,,,,,
0.8577356278896332,,,-0.84,0.39,
0.8577356278896332,0,,,,
0.7666434645652771,,,,,
0.7666434645652771,,Disgust,,,
0.7666434645652771,,,-0.83,0.39,
0.7666434645652771,0,,,,
0.7077194273471833,,,,,
0.7077194273471833,,Disgust,,,
0.7077194273471833,,,-0.83,0.4,
0.7077194273471833,0,,,,
0.6698774814605714,,,,,
0.6698774814605714,,Disgust,,,
0.6698774814605714,,,-0.83,0.41,
0.6698774814605714,0,,,,
0.637182953953743,,,,,
0.637182953953743,,Disgust,,,
0.637182953953743,,,-0.83,0.41,
0.637182953953743,0,,,,
0.6303371697664261,,,,,
0.6303371697664261,,Disgust,,,
0.6303371697664261,,,-0.82,0.42,
0.6303371697664261,0,,,,
0.6303371697664261,,,,,
0.6303371697664261,,Disgust,,,
0.6303371697664261,,,-0.82,0.42,
0.6303371697664261,0,,,,
0.6303371697664261,,,,,
0.6303371697664261,,Disgust,,,
0.6303371697664261,,,-0.82,0.42,
0.6303371697664261,0,,,,
0.6303371697664261,,,,,
0.6303371697664261,,Disgust,,,
0.6303371697664261,,,-0.8,0.45,
0.6303371697664261,0.01,,,,
0.7116190450220559,,,,,
0.7231100450195329,,Disgust,,,
0.7248756283557698,,,-0.76,0.42,
0.7249147116859633,0.01,,,,
0.6673010999989886,,,,,
0.6780205583241725,,Disgust,,,
0.6796862249944782,,,-0.75,0.43,
0.6797055583343565,0.01,,,,
0.7039462666622087,,,,,
0.715249016666897,,Disgust,,,
0.7169364749903282,,,-0.75,0.43,
0.7169585583220426,0.01,,,,
0.7423884333298731,,,,,
0.7535648916569728,,Disgust,,,
0.7554944749905219,,,-0.74,0.43,
0.7555144333206074,0.01,,,,
0.7563067249908302,,,,,
0.7563067249908302,,Disgust,,,
0.7563067249908302,,,-0.74,0.43,
0.7563067249908302,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.44,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.71,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.71,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.7,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.7,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.69,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.42,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.43,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.43,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.68,0.43,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.69,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.69,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.7,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.71,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.71,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.72,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.72,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.47,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.73,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.74,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.74,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.75,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.76,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.76,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.77,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.78,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.8,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.81,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.81,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.82,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Disgust,,,
0.489406826,,,-0.82,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.83,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.84,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.84,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.85,0.43,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.86,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.87,0.43,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.87,0.43,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.87,0.44,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.86,0.45,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.86,0.46,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.85,0.48,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Sad,,,
0.489406826,,,-0.84,0.49,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Happy,,,
0.489406826,,,-0.83,0.5,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Surprise,,,
0.489406826,,,-0.82,0.5,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Happy,,,
0.489406826,,,-0.81,0.5,
0.489406826,0,,,,
0.489406826,,,,,
0.489406826,,Surprise,,,
0.489406826,,,-0.8,0.51,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,,Surprise,,,
0.489406826,,,-0.79,0.52,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.489406826,,,,,
0.489406826,0.01,,,,
0.5085283259940712,,,,,
0.5087200343368254,0.01,,,,
0.5293623676661314,,,,,
0.5295110760016046,0.01,,,,
0.5069962559970859,,,,,
0.5071305476628308,0.01,,,,
0.5337075893364213,,,,,
0.5340259643305157,0.01,,,,
0.5552328393275215,,,,,
0.5682112143292156,,Happy,,,
0.5700407976725669,,,-0.54,0.37,
0.5700784643301572,0.01,,,,
0.5948652976691787,,,,,
0.6061276309953368,,,,,
0.608072214326688,,,-0.55,0.38,
0.6080875893273455,0.01,,,,
0.6304564636763127,,,,,
0.6408950886785926,,Sad,,,
0.6445215470108844,,,-0.56,0.39,
0.6445394636781595,0.01,,,,
0.6695109636736044,,,,,
0.6823441303373722,,,,,
0.6845667136755248,,,-0.57,0.39,
0.6845970886739844,0.01,,,,
0.710192961995051,,,,,
0.7214430036531098,,Happy,,,
0.7238820453333005,,,-0.58,0.4,
0.7239055453230662,0.01,,,,
0.7491295036581845,,,,,
0.761709795331842,,Happy,,,
0.763960711991092,,,-0.59,0.4,
0.763978920322404,0.01,,,,
0.7904243369978189,,,,,
0.8035918786610977,,Happy,,,
0.8064548370004899,,,-0.6,0.4,
0.8064745036665385,0.01,,,,
0.8362298409944903,,,,,
0.8509265493364343,,Happy,,,
0.8527742159955939,,,-0.62,0.4,
0.8527911743319397,0.01,,,,
0.8775757159916954,,,,,
0.8885754243262615,,Happy,,,
0.8903257576627926,,,-0.63,0.4,
0.8903393410025434,0.01,,,,
0.9120783809899091,,,,,
0.9230440893275169,,,,,
0.9248328393273493,,,-0.63,0.4,
0.9248500059889135,0.01,,,,
0.9477190476586781,,,,,
0.9584880476591149,,Surprise,,,
0.9607126726600779,,,-0.64,0.4,
0.9607309226680751,0,,,,
0.9842461726634735,,,,,
0.9955860893219448,,Surprise,,,
0.997362589330363,,,-0.65,0.39,
0.997402964332208,0,,,,
1.0202213773278066,,,,,
1.0314388356615103,,Surprise,,,
1.0334059606662498,,,-0.66,0.39,
1.0334437106626586,0,,,,
1.0567271689920466,,,,,
1.0678233356716822,,Surprise,,,
1.0698847939907585,,,-0.67,0.39,
1.069904460671359,0,,,,
1.0934567939962738,,,,,
1.104120918998496,,Surprise,,,
1.1071476273332967,,,-0.68,0.38,
1.1071627106699173,0,,,,
1.1312409653262336,,,,,
1.1423673403266918,,Sad,,,
1.1440566736644002,,,-0.69,0.37,
1.1440798403279957,0,,,,
1.1678159236696417,,,,,
1.1789772569979875,,Sad,,,
1.1808831736641339,,,-0.7,0.36,
1.1809054653356186,0,,,,
1.2049193829971836,,,,,
1.2157665913346927,,Surprise,,,
1.2175787996767093,,,-0.71,0.36,
1.217593591334741,0,,,,
1.2422334663370629,,,,,
1.2531897996760444,,Surprise,,,
1.2552952996721496,,,-0.72,0.35,
1.2553137996674986,0,,,,
1.2803369663398252,,,,,
1.2928020913332938,,Surprise,,,
1.2950072580079786,,,-0.73,0.34,
1.295031174677285,0,,,,
1.3233199200041053,,,,,
1.3354032116768575,,,,,
1.3378088366736118,,,-0.74,0.34,
1.3378326700040997,0,,,,
1.3673050866783523,,,,,
1.3797142533441,,,,,
1.3823157116713627,,,-0.75,0.35,
1.3823392950144988,0,,,,
1.412694211671005,,,,,
1.4250755033427775,,,,,
1.4283060033486616,,,-0.76,0.35,
1.4283297950024643,0,,,,
1.46287021167529,,,,,
1.4754416283395766,,Happy,,,
1.4780771283404828,,,-0.77,0.36,
1.4781033783366364,0,,,,
1.5100312533469331,,,,,
1.5224664200069309,,,,,
1.5252439556635993,,,-0.78,0.37,
1.5252846640061664,0,,,,
1.557029289003539,,,,,
1.5702510390103173,,,,,
1.5730322056762718,,,-0.79,0.37,
1.5730564973338816,0,,,,
1.6066559140010115,,,,,
1.61917258067041,,,,,
1.6218842890077114,,,-0.8,0.37,
1.6219085806653213,0,,,,
1.6555918723308325,,,,,
1.6687619556752809,,,,,
1.671608539006401,,,-0.8,0.37,
1.6716352056675434,0,,,,
1.705103497340305,,,,,
1.7175601640039433,,,,,
1.7199886640002562,,,-0.81,0.38,
1.720016913997087,0,,,,
1.750085624997479,,,,,
1.7607629166599112,,,,,
1.7636595416555396,,,-0.82,0.39,
1.7636791249973216,0,,,,
1.7859523333321308,,,,,
1.7972003749895125,,,,,
1.7989534583324316,,,-0.82,0.39,
1.798976624996027,0,,,,
1.8233430833209754,,,,,
1.834917541666397,,Disgust,,,
1.8367506249927432,,,-0.82,0.4,
1.8367697499928513,0,,,,
1.85856183333122,,,,,
1.8704896666607569,,Disgust,,,
1.8723026666560658,,,-0.82,0.41,
1.8723214583300036,0,,,,
1.8955412499929993,,,,,
1.9059117083237256,,Disgust,,,
1.9076257083218993,,,-0.82,0.42,
1.9076424166563415,0,,,,
1.9300355000017193,,,,,
1.9407119166574889,,Disgust,,,
1.9441806666585366,,,-0.82,0.42,
1.9441978333346528,0,,,,
1.969140380998291,,,,,
1.9811664643338043,,Disgust,,,
1.9831155060081835,,,-0.82,0.43,
1.9831357143401727,0,,,,
2.008174714340279,,,,,
2.020058214343302,,Disgust,,,
2.0219957976650074,,,-0.81,0.43,
2.0220186310024326,0,,,,
2.046331089338204,,,,,
2.0576332560002664,,Disgust,,,
2.0613752976777358,,,-0.81,0.44,
2.061396756004691,0,,,,
2.0866129226768715,,,,,
2.098223589345147,,Disgust,,,
2.1004701726768724,,,-0.81,0.45,
2.1004948393373377,0,,,,
2.1311606310035893,,,,,
2.143821547665433,,Disgust,,,
2.146426006000987,,,-0.81,0.45,
2.1464614226705487,0,,,,
2.17681497034073,,,,,
2.189199553670279,,Disgust,,,
2.191688345350941,,,-0.81,0.45,
2.1917225953498027,0,,,,
2.221461887004353,,,,,
2.2354772203384536,,Disgust,,,
2.2379531370083905,,,-0.81,0.44,
2.2379726786734873,0,,,,
2.270072053679997,,,,,
2.2847538036717205,,Disgust,,,
2.2875956370103276,,,-0.8,0.44,
2.2876209703376853,0,,,,
2.3219272620176534,,,,,
2.3366322620117908,,Disgust,,,
2.339313012008007,,,-0.8,0.43,
2.339344720340251,0,,,,
2.373333095338695,,,,,
2.38780977033737,,Disgust,,,
2.3907031453373553,,,-0.8,0.43,
2.3907351453481884,0,,,,
2.426109020346374,,,,,
2.440570437010209,,Disgust,,,
2.445241603675712,,,-0.79,0.41,
2.4452706036782534,0,,,,
2.4819233953413264,,,,,
2.4966893953488385,,Disgust,,,
2.4995859786823336,,,-0.79,0.4,
2.4996081453383145,0,,,,
2.5375081453485824,,,,,
2.552589437003079,,Disgust,,,
2.5554021453381925,,,-0.78,0.4,
2.5554361453497028,0,,,,
2.595325356336456,,,,,
2.608081231346499,,Disgust,,,
2.61301273133888,,,-0.78,0.39,
2.6130624813393513,0,,,,
2.650789439679851,,,,,
2.6636871480021216,,Disgust,,,
2.666197689673776,,,-0.78,0.38,
2.6662246896756403,0,,,,
2.700954148009099,,,,,
2.7144079396692393,,Disgust,,,
2.717346981344075,,,-0.77,0.39,
2.7173736480052173,0,,,,
2.7552885646744687,,,,,
2.7703012730069747,,Disgust,,,
2.7731876896739993,,,-0.77,0.39,
2.773219606346014,0.01,,,,
