Media Time (seconds),Attention (%),Valence (%),Arousal (%)
19.083992,82.0,35.0,34.5
19.104692,82.0,35.0,34.0
19.133278,82.0,34.5,34.0
19.162044,82.0,34.5,34.5
19.1817,82.0,34.5,34.0
19.20205,82.0,34.5,34.0
19.225932,82.0,34.5,34.0
19.24476,81.0,34.5,34.5
19.265062,81.0,34.5,34.0
19.285266,81.0,34.5,34.0
19.31468,81.0,34.5,34.0
19.341273,81.0,34.5,34.0
19.368519,80.0,34.5,34.0
19.396801,80.0,34.5,34.0
19.425658,81.0,34.5,34.5
19.446992,80.0,34.5,34.5
19.466091,80.0,34.5,35.0
19.486518,80.0,34.0,35.0
19.510495,80.0,34.0,35.5
19.53151,80.0,34.0,35.5
19.550114,80.0,34.0,35.5
19.580055,79.0,34.0,36.0
19.60687,79.0,34.0,36.5
19.633893,79.0,34.0,36.5
19.66119,79.0,34.0,36.5
19.688632,80.0,34.0,36.5
19.715602,80.0,34.0,37.0
19.741685,80.0,34.0,37.0
19.768653,80.0,34.0,37.5
19.787727,80.0,34.0,37.5
19.806714,80.0,33.5,37.5
19.826412,80.0,33.5,38.0
19.848711,80.0,33.5,38.0
19.868891,80.0,33.5,38.0
19.888392,79.0,33.5,38.0
19.91953,79.0,34.0,38.0
19.945936,79.0,34.0,38.0
19.973367,79.0,34.0,38.0
19.992933,79.0,34.0,38.0
20.013808,79.0,34.0,37.5
20.035569,79.0,34.0,37.5
20.055836,79.0,34.0,37.5
20.076262,79.0,34.0,38.0
20.097028,79.0,34.0,38.0
20.119734,78.0,34.0,38.0
20.138882,78.0,34.0,38.0
20.159398,78.0,34.0,38.0
20.17993,77.0,34.0,37.5
20.200564,77.0,34.5,37.5
20.222114,76.0,35.0,37.0
20.241804,76.0,35.0,36.5
20.262816,76.0,34.5,37.0
20.283614,75.0,34.5,37.0
20.313145,75.0,35.0,36.5
20.339193,74.0,35.0,36.5
20.365264,74.0,35.0,36.0
20.392309,74.0,35.0,35.5
20.423811,74.0,35.0,35.5
20.450419,74.0,35.0,35.0
20.477149,74.0,35.0,34.5
20.504677,74.0,35.0,34.0
20.524097,74.0,35.5,34.0
20.544329,74.0,35.5,34.0
20.566517,74.0,35.5,33.5
20.586764,73.0,35.0,33.5
20.607017,73.0,35.0,33.5
20.628795,73.0,35.0,34.0
20.657608,73.0,35.0,34.0
20.684556,73.0,34.5,34.0
20.710703,73.0,34.5,34.5
20.72986,73.0,34.5,34.5
20.749652,72.0,34.0,35.0
20.769483,72.0,34.0,35.5
20.795606,72.0,33.5,36.0
20.822839,72.0,33.5,36.0
20.850215,72.0,32.99999999999999,37.0
20.877299,72.0,32.5,37.5
20.904927,72.0,32.5,38.0
20.930783,72.0,32.0,38.5
20.957836,72.0,32.0,39.5
20.983809,72.0,32.0,40.0
21.008537,71.0,31.5,41.0
21.035032,71.0,31.5,41.5
21.061724,71.0,31.5,41.5
21.088509,70.0,31.5,42.0
21.115385,70.0,31.5,42.0
21.141589,70.0,31.5,42.0
21.168121,70.0,31.5,42.0
21.194428,70.0,31.5,42.0
21.221245,70.0,31.5,41.5
21.247603,71.0,31.5,41.5
21.273502,71.0,31.5,41.5
21.299346,71.0,31.5,41.5
21.325741,71.0,31.5,41.5
21.352592,72.0,31.5,42.0
21.373819,72.0,31.0,42.5
21.392876,72.0,31.5,42.0
21.41492,72.0,31.5,42.0
21.436971,72.0,31.5,42.0
21.465425,72.0,31.5,42.0
21.492584,73.0,32.0,41.5
21.51203,73.0,32.5,41.0
21.532853,73.0,32.5,40.5
21.554947,73.0,32.99999999999999,40.0
21.581751,73.0,32.99999999999999,39.5
21.606931,73.0,33.5,39.0
21.632705,73.0,34.0,38.5
21.65982,73.0,34.0,38.5
21.68625,74.0,34.0,38.0
21.712287,74.0,34.0,38.0
21.738228,74.0,34.0,38.0
21.763958,75.0,34.0,38.0
21.79064,75.0,33.5,38.5
21.817353,76.0,34.0,38.0
21.843809,76.0,34.0,38.0
21.869348,76.0,33.5,38.5
21.895193,76.0,33.5,38.5
21.915262,77.0,33.5,38.5
21.937812,77.0,32.99999999999999,39.0
21.958586,77.0,32.99999999999999,39.0
21.986253,77.0,32.5,39.5
22.011942,77.0,32.5,40.0
22.037203,77.0,32.0,40.5
22.062798,77.0,32.0,41.5
22.090142,77.0,31.5,42.0
22.115637,77.0,31.5,42.5
22.141132,77.0,31.5,42.5
22.167484,77.0,31.5,43.0
22.195581,77.0,31.5,43.0
22.222101,78.0,31.5,43.5
22.248078,78.0,31.5,44.0
22.273824,78.0,31.0,44.5
22.299519,78.0,31.0,44.5
22.325238,78.0,31.0,45.0
22.350865,78.0,31.5,44.5
22.376564,78.0,31.5,45.0
22.402373,78.0,31.5,45.0
22.430605,78.0,31.5,44.5
22.457624,79.0,31.5,44.0
22.485468,79.0,31.5,44.0
22.511608,79.0,32.0,43.5
22.536439,79.0,32.0,43.0
22.565999,79.0,32.5,42.0
22.5943,79.0,32.99999999999999,41.5
22.622388,79.0,32.99999999999999,41.0
22.650152,79.0,33.5,40.5
22.677016,79.0,34.0,39.5
22.704173,80.0,34.5,39.0
22.731979,80.0,35.0,38.5
22.760649,80.0,35.5,38.0
22.789871,80.0,35.5,37.5
22.816249,81.0,35.5,37.0
22.845018,81.0,36.0,36.5
22.871813,80.0,36.0,36.5
22.899038,80.0,36.0,36.5
22.918156,80.0,36.0,36.5
22.939994,80.0,35.5,36.5
22.960927,80.0,35.5,36.5
22.982315,80.0,35.0,36.5
23.002073,79.0,35.0,36.5
23.022385,79.0,35.0,36.5
23.043679,79.0,34.5,37.0
23.066386,78.0,34.5,37.0
23.087434,78.0,34.0,37.0
23.116034,78.0,34.0,37.5
23.142274,77.0,33.5,38.0
23.171644,77.0,33.5,38.0
23.202561,77.0,33.5,38.0
23.230383,77.0,33.5,38.0
23.259468,76.0,33.5,38.0
23.287718,76.0,33.5,38.0
23.316032,76.0,33.5,38.0
23.343578,76.0,34.0,38.0
23.371258,75.0,34.0,38.0
23.397597,75.0,34.5,38.0
23.425022,75.0,34.5,38.5
23.454153,75.0,34.5,38.5
23.48269,74.0,34.5,39.0
23.509892,74.0,34.5,39.0
23.537386,74.0,35.0,39.0
23.564468,75.0,35.0,38.5
23.591995,75.0,35.0,38.5
23.618949,75.0,35.0,38.5
23.646764,75.0,35.0,38.5
23.67431,76.0,35.0,38.5
23.702483,76.0,35.0,38.5
23.730946,77.0,35.0,38.5
23.760385,77.0,35.0,38.0
23.789182,77.0,35.0,38.0
23.815877,78.0,35.0,37.5
23.84546,78.0,35.0,37.0
23.874324,78.0,35.0,37.0
23.900831,79.0,34.5,37.0
23.927883,79.0,34.5,36.5
23.95711,80.0,34.5,36.0
23.984024,81.0,34.5,36.0
24.010854,81.0,34.5,36.0
24.038089,82.0,34.0,36.0
24.066959,82.0,34.0,36.0
24.093333,83.0,33.5,36.5
24.121909,83.0,33.5,36.0
24.149705,84.0,33.5,36.0
24.178963,84.0,32.99999999999999,36.5
24.207597,84.0,32.99999999999999,36.5
24.235707,84.0,32.99999999999999,36.5
24.264363,84.0,32.99999999999999,37.0
24.292389,84.0,32.99999999999999,37.0
24.31209,84.0,33.5,37.0
24.332757,84.0,33.5,37.0
24.353715,84.0,33.5,36.5
24.385017,84.0,34.0,36.5
24.412517,84.0,34.0,36.5
24.439229,84.0,34.0,36.5
24.465826,84.0,34.0,36.5
24.494473,84.0,34.0,36.5
24.522538,84.0,34.0,36.5
24.551389,83.0,34.5,36.0
24.579887,83.0,34.5,36.0
24.607973,83.0,35.0,35.5
24.628277,82.0,35.0,35.5
24.649038,82.0,35.5,35.0
24.669413,82.0,36.0,34.5
24.690382,81.0,36.0,34.0
24.711242,81.0,36.5,34.0
24.731888,80.0,36.5,33.5
24.752863,80.0,36.5,33.5
24.773966,80.0,36.5,33.5
24.794879,79.0,36.5,33.5
24.815998,79.0,36.5,33.5
24.836213,78.0,36.5,33.5
24.857612,77.0,36.5,34.0
24.876383,77.0,36.5,34.0
24.897463,76.0,36.5,34.0
24.926854,76.0,36.5,34.5
24.955524,75.0,36.5,35.0
24.982714,75.0,36.0,35.5
25.009961,75.0,36.0,35.5
25.037484,74.0,35.5,36.0
25.066466,73.0,35.5,36.5
25.093438,73.0,35.0,37.0
25.122324,72.0,34.5,38.0
25.148789,72.0,34.0,38.5
25.176367,71.0,34.0,39.0
25.203479,71.0,33.5,40.0
25.230295,70.0,32.99999999999999,41.0
25.258224,70.0,32.5,41.5
25.287345,70.0,32.5,41.5
25.314452,69.0,32.5,42.0
25.341023,69.0,32.5,42.0
25.368919,69.0,32.5,42.0
25.396788,69.0,32.5,42.5
25.425077,70.0,32.0,43.0
25.451737,70.0,32.0,43.5
25.479849,70.0,31.5,44.0
25.507747,70.0,31.5,44.5
25.534603,71.0,31.5,45.0
25.56205,71.0,31.0,45.5
25.593735,72.0,31.0,46.5
25.622686,72.0,31.0,47.5
25.649067,73.0,31.0,48.0
25.676331,73.0,30.5,48.5
25.704212,74.0,31.0,48.5
25.7328,75.0,31.0,49.0
25.760731,75.0,31.0,49.0
25.788982,76.0,31.0,48.5
25.81535,76.0,31.0,47.5
25.842218,77.0,31.0,47.0
25.868633,77.0,31.0,47.0
25.895905,77.0,31.0,47.0
25.923629,77.0,31.0,47.5
25.952863,77.0,31.0,48.0
25.979914,77.0,31.0,48.0
26.007438,78.0,31.0,47.5
26.034951,78.0,31.0,47.0
26.062611,78.0,31.0,46.5
26.090623,79.0,31.0,46.5
26.118328,79.0,31.0,46.0
26.149243,80.0,31.0,45.0
26.177811,80.0,31.0,45.0
26.204852,80.0,31.0,45.0
26.23246,80.0,31.0,45.5
26.259159,80.0,31.0,45.0
26.287702,80.0,30.5,45.0
26.31538,80.0,30.5,44.5
26.341819,80.0,30.5,44.5
26.369922,80.0,30.5,45.0
26.39719,80.0,30.5,45.0
26.424847,80.0,30.5,45.5
26.450954,80.0,30.5,46.0
26.477953,80.0,30.0,47.0
26.504447,80.0,30.0,48.0
26.530987,80.0,30.0,48.5
26.557917,80.0,30.0,49.0
26.589092,80.0,30.0,51.0
26.615619,81.0,30.0,52.0
26.643328,81.0,30.0,52.5
26.670708,81.0,30.0,53.0
26.698053,82.0,30.0,53.0
26.725129,82.0,30.5,53.5
26.754187,83.0,30.5,53.0
26.781679,83.0,30.5,53.0
26.809543,84.0,30.5,52.0
26.837332,84.0,30.5,51.0
26.865508,85.0,30.5,48.5
26.892472,86.0,31.0,47.0
26.920558,86.0,31.0,46.0
26.947954,87.0,31.0,45.5
26.975223,88.0,30.5,45.5
27.001129,88.0,30.5,45.5
27.028367,89.0,30.5,45.5
27.056375,90.0,30.5,46.0
27.085447,90.0,31.0,46.0
27.112592,91.0,31.0,45.5
27.139749,91.0,31.0,45.5
27.16681,91.0,31.0,45.5
27.195109,92.0,31.0,46.0
27.224778,92.0,30.5,46.5
27.253455,93.0,30.5,47.5
27.279939,93.0,30.0,49.5
27.307898,93.0,30.0,52.0
27.336378,93.0,30.0,53.5
27.364421,94.0,29.500000000000004,54.50000000000001
27.391532,94.0,29.500000000000004,56.00000000000001
27.421373,93.0,29.000000000000004,57.00000000000001
27.447678,93.0,29.000000000000004,57.99999999999999
27.474555,93.0,28.500000000000004,59.0
27.503891,93.0,28.500000000000004,60.0
27.531132,93.0,28.500000000000004,60.5
27.55819,92.0,28.000000000000004,61.5
27.586969,92.0,28.000000000000004,62.0
27.614032,91.0,27.500000000000004,62.5
27.641769,91.0,27.500000000000004,63.0
27.670877,90.0,27.500000000000004,63.0
27.698966,90.0,27.500000000000004,63.5
27.726148,89.0,27.500000000000004,63.5
27.754383,89.0,27.500000000000004,63.5
27.782422,89.0,27.500000000000004,64.0
27.809627,88.0,27.500000000000004,64.0
27.837031,88.0,27.500000000000004,63.5
27.86504,88.0,27.500000000000004,63.5
27.89202,88.0,27.500000000000004,63.5
27.920432,88.0,27.500000000000004,63.5
27.947569,88.0,27.500000000000004,63.5
27.97482,88.0,27.500000000000004,63.5
28.003121,88.0,28.000000000000004,63.0
28.031006,88.0,28.000000000000004,63.0
28.05976,89.0,28.000000000000004,63.0
28.087368,89.0,28.000000000000004,63.0
28.114231,89.0,28.000000000000004,63.0
28.141026,89.0,28.000000000000004,62.5
28.169157,90.0,28.000000000000004,62.5
28.198369,90.0,28.000000000000004,63.0
28.225173,90.0,27.500000000000004,63.0
28.253965,90.0,27.500000000000004,63.0
28.281736,91.0,27.500000000000004,63.0
28.30833,91.0,28.000000000000004,62.5
28.335401,91.0,28.000000000000004,62.5
28.363481,91.0,28.000000000000004,62.5
28.39161,91.0,28.000000000000004,62.5
28.419716,91.0,28.000000000000004,62.5
28.447383,92.0,,
28.474542,92.0,,
28.503633,92.0,,
28.530782,92.0,,
28.558479,91.0,,
28.588722,91.0,,
28.616706,91.0,,
28.643673,91.0,,
28.670998,91.0,,
28.698468,90.0,,
28.724831,90.0,,
28.755428,90.0,,
28.783218,89.0,,
28.809476,89.0,,
28.836724,88.0,,
28.864773,88.0,,
28.89173,87.0,,
28.921016,87.0,,
28.94781,86.0,,
28.97601,86.0,,
29.003728,86.0,,
29.031756,86.0,,
29.059223,85.0,,
29.088459,85.0,,
29.115239,85.0,,
29.142238,85.0,,
29.172205,85.0,,
29.20591,85.0,,
29.233615,85.0,,
29.260799,85.0,,
29.289454,85.0,,
29.316278,84.0,,
29.342981,84.0,,
29.369839,84.0,,
29.39573,84.0,,
29.423233,84.0,,
29.452896,84.0,,
29.480331,83.0,,
29.507122,83.0,,
29.534691,83.0,,
29.562155,82.0,,
29.590271,82.0,,
29.616805,82.0,,
29.64403,81.0,,
29.671653,80.0,,
29.699718,80.0,,
29.725643,79.0,,
29.754419,79.0,,
29.781527,79.0,,
29.809456,78.0,,
29.837288,78.0,,
29.865312,78.0,,
29.892424,78.0,,
29.921065,78.0,,
29.949148,78.0,,
29.97622,78.0,,
30.003932,78.0,,
30.032152,79.0,,
30.057816,79.0,,
30.085752,79.0,,
30.112539,80.0,,
30.140907,80.0,,
30.168838,81.0,,
30.197689,81.0,,
30.225005,82.0,,
30.2554,83.0,,
30.282823,83.0,,
30.311684,84.0,,
30.338833,85.0,,
30.367337,85.0,,
30.395169,86.0,,
30.424033,86.0,,
30.453347,87.0,,
30.480487,87.0,,
30.507281,88.0,,
30.533895,88.0,,
30.565415,89.0,,
30.594612,90.0,,
30.621965,90.0,,
30.649793,91.0,,
30.684654,91.0,,
30.711733,92.0,,
30.73822,92.0,,
30.769306,93.0,,
30.79603,93.0,,
30.823392,93.0,,
30.850711,93.0,,
30.875937,94.0,,
30.90155,94.0,,
30.929746,94.0,,
30.956312,94.0,,
30.982177,95.0,,
31.008154,95.0,,
31.037597,95.0,,
31.063792,95.0,,
31.089578,95.0,,
31.115387,95.0,,
31.140676,95.0,,
31.168186,95.0,,
31.19965,95.0,,
31.228348,96.0,,
31.255348,96.0,,
31.280666,96.0,,
31.310584,96.0,,
31.336385,96.0,,
31.362811,96.0,,
31.389719,96.0,,
31.414965,96.0,,
31.441333,96.0,,
31.467486,96.0,,
31.493869,96.0,,
31.519553,96.0,,
31.545442,96.0,,
31.572975,96.0,,
31.599179,96.0,,
31.625785,96.0,,
31.651195,96.0,,
31.677487,96.0,,
31.705478,96.0,,
31.731934,96.0,,
31.758679,96.0,,
31.786099,96.0,,
31.812581,96.0,,
31.840081,96.0,,
31.865111,95.0,,
31.889996,95.0,,
31.918697,94.0,,
31.943647,94.0,,
31.970325,94.0,,
31.995762,93.0,,
32.022518,93.0,,
32.050242,93.0,,
32.076068,93.0,,
32.106735,93.0,,
32.132965,93.0,,
32.160542,93.0,,
32.190031,93.0,,
32.221566,93.0,,
32.252354,93.0,,
32.278948,93.0,,
32.306577,94.0,,
32.333032,94.0,,
32.360435,94.0,,
32.392584,95.0,,
32.426429,95.0,,
32.460797,95.0,,
32.496319,95.0,,
32.530723,94.0,,
32.56225,94.0,,
32.594292,94.0,,
32.62742,94.0,,
32.662288,93.0,,
32.694606,93.0,,
32.727678,92.0,,
32.759837,92.0,,
32.792424,91.0,,
32.82128,91.0,,
32.851042,91.0,,
32.878967,91.0,,
32.910004,91.0,,
32.940218,91.0,,
32.968873,91.0,,
32.99661,91.0,,
33.024294,92.0,,
33.051895,92.0,,
33.078253,92.0,,
33.106374,92.0,,
33.134113,92.0,,
33.16068,92.0,,
33.189082,92.0,,
33.221164,91.0,,
33.248079,91.0,,
33.274802,91.0,,
33.302641,90.0,,
33.328788,90.0,,
33.367091,89.0,,
33.406854,89.0,,
33.447933,88.0,,
33.491684,87.0,,
33.530418,85.0,,
33.574126,84.0,,
33.6,83.0,,
